period,wallet_name,wallet_address,wallet_avatar,account_name,win,loss,pnl_usd,pnl_sol,telegram,twitter
7,Red,7ABz8qEFZTHPkovMDsmQkm64DZWN5wRtU7LEtD2ShkQ6,https://cdn.kolscan.io/profiles/7ABz8qEFZTHPkovMDsmQkm64DZWN5wRtU7LEtD2ShkQ6.png,7ABz8q,104,203,"(-$5,916.0)",-33.20 Sol,https://t.me/yvlred,https://x.com/redwithbag
7,Profitier,Ci8HDz2LgqVeWiEasyb12EkUUcXum3CQbPLwExDBJiLu,https://cdn.kolscan.io/profiles/Ci8HDz2LgqVeWiEasyb12EkUUcXum3CQbPLwExDBJiLu.png,Ci8HDz,1,4,"(-$6,383.7)",-35.82 Sol,,https://x.com/profitierr
7,Key,4Bdn33fA7LLZQuuXuFLSxtPWGAUnMBcreQHfh9MXuixe,https://cdn.kolscan.io/profiles/4Bdn33fA7LLZQuuXuFLSxtPWGAUnMBcreQHfh9MXuixe.png,4Bdn33,19,59,"(-$7,338.4)",-41.18 Sol,,https://x.com/w3b3k3y
7,Yenni,5B52w1ZW9tuwUduueP5J7HXz5AcGfruGoX6YoAudvyxG,https://cdn.kolscan.io/profiles/5B52w1ZW9tuwUduueP5J7HXz5AcGfruGoX6YoAudvyxG.png,5B52w1,2,6,"(-$7,400.9)",-41.53 Sol,,https://x.com/Yennii56
7,Brox,7VBTpiiEjkwRbRGHJFUz6o5fWuhPFtAmy8JGhNqwHNnn,https://cdn.kolscan.io/profiles/7VBTpiiEjkwRbRGHJFUz6o5fWuhPFtAmy8JGhNqwHNnn.png,7VBTpi,2,5,"(-$7,702.9)",-43.23 Sol,https://t.me/broxcalls,https://x.com/ohbrox
7,Gorilla Capital,DpNVrtA3ERfKzX4F8Pi2CVykdJJjoNxyY5QgoytAwD26,https://cdn.kolscan.io/profiles/DpNVrtA3ERfKzX4F8Pi2CVykdJJjoNxyY5QgoytAwD26.png,DpNVrt,42,95,"(-$7,849.9)",-44.05 Sol,https://t.me/gorillacapitalcooks,https://x.com/gorillacapsol
7,Earl,F2SuErm4MviWJ2HzKXk2nuzBC6xe883CFWUDCPz6cyWm,https://cdn.kolscan.io/profiles/F2SuErm4MviWJ2HzKXk2nuzBC6xe883CFWUDCPz6cyWm.png,F2SuEr,114,231,"(-$9,038.1)",-50.72 Sol,,https://x.com/earlTrades
7,Zinc,EBjXstFQBBnXVFEXouqGfUxQFmaEHu6KFbxrZQkGbjru,https://cdn.kolscan.io/profiles/EBjXstFQBBnXVFEXouqGfUxQFmaEHu6KFbxrZQkGbjru.png,EBjXst,4,12,"(-$10,261.9)",-57.59 Sol,https://t.me/zincalpha,https://x.com/zinceth
7,jitter,7PuHVAKDZ96s9P5FAt2eEdE8EYKxy9iUhvaLaMFqfCyj,https://cdn.kolscan.io/profiles/7PuHVAKDZ96s9P5FAt2eEdE8EYKxy9iUhvaLaMFqfCyj.png,7PuHVA,23,48,"(-$10,416.5)",-58.46 Sol,,https://x.com/jitterxyz
7,Leens,7iabBMwmSvS4CFPcjW2XYZY53bUCHzXjCFEFhxeYP4CY,https://cdn.kolscan.io/profiles/7iabBMwmSvS4CFPcjW2XYZY53bUCHzXjCFEFhxeYP4CY.png,7iabBM,22,64,"(-$13,202.8)",-74.09 Sol,https://t.me/leenscooks,https://x.com/leensx100
7,Otta,As7HjL7dzzvbRbaD3WCun47robib2kmAKRXMvjHkSMB5,https://cdn.kolscan.io/profiles/As7HjL7dzzvbRbaD3WCun47robib2kmAKRXMvjHkSMB5.png,As7HjL,62,164,"(-$13,308.7)",-74.69 Sol,https://t.me/ottabag,https://x.com/ottabag
7,unprofitable,DYmsQudNqJyyDvq86XmzAvrU9T7xwfQEwh6gPQw9TPNF,https://cdn.kolscan.io/profiles/DYmsQudNqJyyDvq86XmzAvrU9T7xwfQEwh6gPQw9TPNF.png,DYmsQu,48,92,"(-$14,371.9)",-80.65 Sol,,https://x.com/exitliquid1ty
7,pullup,65paNEG8m7mCVoASVF2KbRdU21aKXdASSB9G3NjCSQuE,https://cdn.kolscan.io/profiles/65paNEG8m7mCVoASVF2KbRdU21aKXdASSB9G3NjCSQuE.png,65paNE,72,242,"(-$15,420.6)",-86.54 Sol,,https://x.com/pullupso
7,Nach,9jyqFiLnruggwNn4EQwBNFXwpbLM9hrA4hV59ytyAVVz,https://cdn.kolscan.io/profiles/9jyqFiLnruggwNn4EQwBNFXwpbLM9hrA4hV59ytyAVVz.png,9jyqFi,20,53,"(-$16,170.4)",-90.75 Sol,https://t.me/NarrativeNach,https://x.com/NachSOL
7,gr3g,J23qr98GjGJJqKq9CBEnyRhHbmkaVxtTJNNxKu597wsA,https://cdn.kolscan.io/profiles/J23qr98GjGJJqKq9CBEnyRhHbmkaVxtTJNNxKu597wsA.png,J23qr9,45,27,"(-$17,916.0)",-100.54 Sol,,https://x.com/gr3gor14n
7,Saif,BuhkHhM3j4viF71pMTd23ywxPhF35LUnc2QCLAvUxCdW,https://cdn.kolscan.io/profiles/BuhkHhM3j4viF71pMTd23ywxPhF35LUnc2QCLAvUxCdW.png,BuhkHh,37,105,"(-$20,121.4)",-112.92 Sol,,https://x.com/degensaif
7,Sue,AXwssg5NjQodKofcLV6ypJL4R5usvysYt9q7YVwjEgAH,https://cdn.kolscan.io/profiles/AXwssg5NjQodKofcLV6ypJL4R5usvysYt9q7YVwjEgAH.png,AXwssg,99,244,"(-$22,011.2)",-123.52 Sol,https://t.me/sue_degenjournal,https://x.com/sue_xbt
7,ïṿ,4dfJdwntJqhArbBPudMMSzgt1MbKY7aNKsnF5KCkWaCo,https://cdn.kolscan.io/profiles/4dfJdwntJqhArbBPudMMSzgt1MbKY7aNKsnF5KCkWaCo.png,4dfJdw,4,11,"(-$23,340.6)",-130.99 Sol,,https://x.com/ivolxbt
7,Pain,J6TDXvarvpBdPXTaTU8eJbtso1PUCYKGkVtMKUUY8iEa,https://cdn.kolscan.io/profiles/J6TDXvarvpBdPXTaTU8eJbtso1PUCYKGkVtMKUUY8iEa.png,J6TDXv,25,46,"(-$24,046.6)",-134.95 Sol,https://t.me/PainCrypto69,https://x.com/PainCrypt0
7,Jidn,3h65MmPZksoKKyEpEjnWU2Yk2iYT5oZDNitGy5cTaxoE,https://cdn.kolscan.io/profiles/3h65MmPZksoKKyEpEjnWU2Yk2iYT5oZDNitGy5cTaxoE.png,3h65Mm,163,294,"(-$32,814.6)",-184.15 Sol,https://t.me/JidnLosesMoney,https://x.com/jidn_w
7,Nyhrox,87MZqjjJgpuFvaU8GyQJKbZGnCFFhX82qAjBGLRXPfcn,https://cdn.kolscan.io/profiles/87MZqjjJgpuFvaU8GyQJKbZGnCFFhX82qAjBGLRXPfcn.png,87MZqj,147,275,"(-$43,004.1)",-241.33 Sol,,https://x.com/nyhrox
7,Ferb,m7Kaas3Kd8FHLnCioSjCoSuVDReZ6FDNBVM6HTNYuF7,https://cdn.kolscan.io/profiles/m7Kaas3Kd8FHLnCioSjCoSuVDReZ6FDNBVM6HTNYuF7.png,m7Kaas,26,53,"(-$45,179.9)",-253.55 Sol,,https://x.com/ferbsol
7,Loopierr,9yYya3F5EJoLnBNKW6z4bZvyQytMXzDcpU5D6yYr4jqL,https://cdn.kolscan.io/profiles/9yYya3F5EJoLnBNKW6z4bZvyQytMXzDcpU5D6yYr4jqL.png,9yYya3,49,95,"(-$45,340.0)",-254.44 Sol,https://t.me/loopierrsjourney,https://x.com/Loopierr
7,Sloppy,86AEJExyjeNNgcp7GrAvCXTDicf5aGWgoERbXFiG1EdD,https://cdn.kolscan.io/profiles/86AEJExyjeNNgcp7GrAvCXTDicf5aGWgoERbXFiG1EdD.png,86AEJE,85,187,"(-$54,639.4)",-306.63 Sol,,https://x.com/SloppyStreamz
7,Dex,mW4PZB45isHmnjGkLpJvjKBzVS5NXzTJ8UDyug4gTsM,https://cdn.kolscan.io/profiles/mW4PZB45isHmnjGkLpJvjKBzVS5NXzTJ8UDyug4gTsM.png,mW4PZB,93,170,"(-$55,649.3)",-312.30 Sol,,https://x.com/igndex
7,Ansem,AVAZvHLR2PcWpDf8BXY4rVxNHYRBytycHkcB5z5QNXYm,https://cdn.kolscan.io/profiles/AVAZvHLR2PcWpDf8BXY4rVxNHYRBytycHkcB5z5QNXYm.png,AVAZvH,1,6,"(-$121,652.7)",-682.70 Sol,,https://x.com/blknoiz06
30,Gake,DNfuF1L62WWyW3pNakVkyGGFzVVhj4Yr52jSmdTyeBHm,https://cdn.kolscan.io/profiles/DNfuF1L62WWyW3pNakVkyGGFzVVhj4Yr52jSmdTyeBHm.png,DNfuF1,30,4,"($658,873.4)","+3,697.53 Sol",https://t.me/GakesBakes,https://x.com/Ga__ke
30,gr3g,J23qr98GjGJJqKq9CBEnyRhHbmkaVxtTJNNxKu597wsA,https://cdn.kolscan.io/profiles/J23qr98GjGJJqKq9CBEnyRhHbmkaVxtTJNNxKu597wsA.png,J23qr9,134,157,"($530,088.0)","+2,974.80 Sol",,https://x.com/gr3gor14n
30,dv,BCagckXeMChUKrHEd6fKFA1uiWDtcmCXMsqaheLiUPJd,https://cdn.kolscan.io/profiles/BCagckXeMChUKrHEd6fKFA1uiWDtcmCXMsqaheLiUPJd.png,BCagck,2820,3231,"($445,005.8)","+2,497.33 Sol",,https://x.com/vibed333
30,ïṿ,4dfJdwntJqhArbBPudMMSzgt1MbKY7aNKsnF5KCkWaCo,https://cdn.kolscan.io/profiles/4dfJdwntJqhArbBPudMMSzgt1MbKY7aNKsnF5KCkWaCo.png,4dfJdw,35,53,"($441,715.3)","+2,478.86 Sol",,https://x.com/ivolxbt
30,cxltures,3ZtwP8peTwTfLUF1rgUQgUxwyeHCxfmoELXghQzKqnAJ,https://cdn.kolscan.io/profiles/3ZtwP8peTwTfLUF1rgUQgUxwyeHCxfmoELXghQzKqnAJ.png,3ZtwP8,1794,2722,"($372,387.7)","+2,089.80 Sol",,https://x.com/cxlturesvz
30,Jijo,4BdKaxN8G6ka4GYtQQWk4G4dZRUTX2vQH9GcXdBREFUk,https://cdn.kolscan.io/profiles/4BdKaxN8G6ka4GYtQQWk4G4dZRUTX2vQH9GcXdBREFUk.png,4BdKax,532,198,"($289,535.4)","+1,624.84 Sol",https://t.me/jijosjournal,https://x.com/jijo_exe
30,ozark,DZAa55HwXgv5hStwaTEJGXZz1DhHejvpb7Yr762urXam,https://cdn.kolscan.io/profiles/DZAa55HwXgv5hStwaTEJGXZz1DhHejvpb7Yr762urXam.png,DZAa55,585,563,"($280,547.6)","+1,574.40 Sol",,https://x.com/ohzarke
30,Heyitsyolo,Av3xWHJ5EsoLZag6pr7LKbrGgLRTaykXomDD5kBhL9YQ,https://cdn.kolscan.io/profiles/Av3xWHJ5EsoLZag6pr7LKbrGgLRTaykXomDD5kBhL9YQ.png,Av3xWH,1373,970,"($277,528.9)","+1,557.46 Sol",,https://x.com/Heyitsyolotv
30,theo,Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt,https://cdn.kolscan.io/profiles/Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt.png,Bi4rd5,1349,2316,"($254,916.9)","+1,430.57 Sol",,https://x.com/theonomix
30,Kadenox,3pZ59YENxDAcjaKa3sahZJBcgER4rGYi4v6BpPurmsGj,https://cdn.kolscan.io/profiles/3pZ59YENxDAcjaKa3sahZJBcgER4rGYi4v6BpPurmsGj.png,3pZ59Y,1050,991,"($241,080.6)","+1,352.92 Sol",,https://x.com/kadenox
30,Smokez,5t9xBNuDdGTGpjaPTx6hKd7sdRJbvtKS8Mhq6qVbo8Qz,https://cdn.kolscan.io/profiles/5t9xBNuDdGTGpjaPTx6hKd7sdRJbvtKS8Mhq6qVbo8Qz.png,5t9xBN,152,130,"($204,790.9)","+1,149.27 Sol",,https://x.com/SmokezXBT
30,Sloppy,86AEJExyjeNNgcp7GrAvCXTDicf5aGWgoERbXFiG1EdD,https://cdn.kolscan.io/profiles/86AEJExyjeNNgcp7GrAvCXTDicf5aGWgoERbXFiG1EdD.png,86AEJE,887,1400,"($194,062.9)","+1,089.06 Sol",,https://x.com/SloppyStreamz
30,dean bulla,J6p2MS1gjygk9Hod8vKUEfcuWqMwfAwqFJyJX7UC8p6b,https://cdn.kolscan.io/profiles/J6p2MS1gjygk9Hod8vKUEfcuWqMwfAwqFJyJX7UC8p6b.png,J6p2MS,17,3,"($189,220.5)","+1,061.89 Sol",,https://x.com/deanbulla
30,Danny,9FNz4MjPUmnJqTf6yEDbL1D4SsHVh7uA8zRHhR5K138r,https://cdn.kolscan.io/profiles/9FNz4MjPUmnJqTf6yEDbL1D4SsHVh7uA8zRHhR5K138r.png,9FNz4M,749,886,"($175,430.6)",+984.50 Sol,,https://x.com/0xSevere
30,Hail,HA1L7GhQfypSRdfBi3tCkkCVEdEcBVYqBSQCENCrwPuB,https://cdn.kolscan.io/profiles/HA1L7GhQfypSRdfBi3tCkkCVEdEcBVYqBSQCENCrwPuB.png,HA1L7G,362,306,"($169,017.0)",+948.51 Sol,,https://x.com/ignHail
30,Sebastian,3BLjRcxWGtR7WRshJ3hL25U3RjWr5Ud98wMcczQqk4Ei,https://cdn.kolscan.io/profiles/3BLjRcxWGtR7WRshJ3hL25U3RjWr5Ud98wMcczQqk4Ei.png,3BLjRc,1010,1913,"($145,663.5)",+817.45 Sol,,https://x.com/Saint_pablo123
30,aloh,xXpRSpAe1ajq4tJP78tS3X1AqNwJVQ4Vvb1Swg4hHQh,https://cdn.kolscan.io/profiles/xXpRSpAe1ajq4tJP78tS3X1AqNwJVQ4Vvb1Swg4hHQh.png,xXpRSp,1042,1732,"($143,828.4)",+807.15 Sol,https://t.me/alohcooks,https://x.com/alohquant
30,Bastille,3kebnKw7cPdSkLRfiMEALyZJGZ4wdiSRvmoN4rD1yPzV,https://cdn.kolscan.io/profiles/3kebnKw7cPdSkLRfiMEALyZJGZ4wdiSRvmoN4rD1yPzV.png,3kebnK,860,838,"($142,096.2)",+797.43 Sol,,https://x.com/BastilleBtc
30,pullup,65paNEG8m7mCVoASVF2KbRdU21aKXdASSB9G3NjCSQuE,https://cdn.kolscan.io/profiles/65paNEG8m7mCVoASVF2KbRdU21aKXdASSB9G3NjCSQuE.png,65paNE,580,1333,"($127,909.1)",+717.81 Sol,,https://x.com/pullupso
30,evening,E7gozEiAPNhpJsdS52amhhN2XCAqLZa7WPrhyR6C8o4S,https://cdn.kolscan.io/profiles/E7gozEiAPNhpJsdS52amhhN2XCAqLZa7WPrhyR6C8o4S.png,E7gozE,36,43,"($112,412.8)",+630.85 Sol,,https://x.com/eveningbtc
30,big bags bobby,8oQoMhfBQnRspn7QtNAq2aPThRE4q94kLSTwaaFQvRgs,https://cdn.kolscan.io/profiles/8oQoMhfBQnRspn7QtNAq2aPThRE4q94kLSTwaaFQvRgs.png,8oQoMh,122,90,"($106,426.6)",+597.26 Sol,,https://x.com/bigbagsbobby
30,Scooter,9NL6thsiaoyDnm7XF8hEbMoqeG172WmG7iKYpygvjfgo,https://cdn.kolscan.io/profiles/9NL6thsiaoyDnm7XF8hEbMoqeG172WmG7iKYpygvjfgo.png,9NL6th,3,5,"($104,688.3)",+587.50 Sol,,https://x.com/imperooterxbt
30,Orange,96sErVjEN7LNJ6Uvj63bdRWZxNuBngj56fnT9biHLKBf,https://cdn.kolscan.io/profiles/96sErVjEN7LNJ6Uvj63bdRWZxNuBngj56fnT9biHLKBf.png,96sErV,192,266,"($103,827.8)",+582.67 Sol,,https://x.com/OrangeSBS
30,Al4n,2YJbcB9G8wePrpVBcT31o8JEed6L3abgyCjt5qkJMymV,https://cdn.kolscan.io/profiles/2YJbcB9G8wePrpVBcT31o8JEed6L3abgyCjt5qkJMymV.png,2YJbcB,1273,1567,"($100,917.1)",+566.34 Sol,,https://x.com/Al4neu
30,Dali,CvNiezB8hofusHCKqu8irJ6t2FKY7VjzpSckofMzk5mB,https://cdn.kolscan.io/profiles/CvNiezB8hofusHCKqu8irJ6t2FKY7VjzpSckofMzk5mB.png,CvNiez,318,548,"($100,396.2)",+563.41 Sol,,https://x.com/SolanaDali
30,West,JDd3hy3gQn2V982mi1zqhNqUw1GfV2UL6g76STojCJPN,https://cdn.kolscan.io/profiles/JDd3hy3gQn2V982mi1zqhNqUw1GfV2UL6g76STojCJPN.png,JDd3hy,1011,1302,"($92,803.0)",+520.80 Sol,,https://x.com/ratwizardx
30,Latuche,GJA1HEbxGnqBhBifH9uQauzXSB53to5rhDrzmKxhSU65,https://cdn.kolscan.io/profiles/GJA1HEbxGnqBhBifH9uQauzXSB53to5rhDrzmKxhSU65.png,GJA1HE,274,399,"($91,848.4)",+515.44 Sol,,https://x.com/Latuche95
30,Mr. Frog,4DdrfiDHpmx55i4SPssxVzS9ZaKLb8qr45NKY9Er9nNh,https://cdn.kolscan.io/profiles/4DdrfiDHpmx55i4SPssxVzS9ZaKLb8qr45NKY9Er9nNh.png,4Ddrfi,400,94,"($90,356.6)",+507.07 Sol,,https://x.com/TheMisterFrog
30,TIL,EHg5YkU2SZBTvuT87rUsvxArGp3HLeye1fXaSDfuMyaf,https://cdn.kolscan.io/profiles/EHg5YkU2SZBTvuT87rUsvxArGp3HLeye1fXaSDfuMyaf.png,EHg5Yk,356,732,"($85,243.7)",+478.38 Sol,,https://x.com/tilcrypto
30,Ferb,m7Kaas3Kd8FHLnCioSjCoSuVDReZ6FDNBVM6HTNYuF7,https://cdn.kolscan.io/profiles/m7Kaas3Kd8FHLnCioSjCoSuVDReZ6FDNBVM6HTNYuF7.png,m7Kaas,144,244,"($83,929.3)",+471.00 Sol,,https://x.com/ferbsol
30,Fashr,719sfKUjiMThumTt2u39VMGn612BZyCcwbM5Pe8SqFYz,https://cdn.kolscan.io/profiles/719sfKUjiMThumTt2u39VMGn612BZyCcwbM5Pe8SqFYz.png,719sfK,596,915,"($76,924.8)",+431.69 Sol,,https://x.com/FASHRCrypto
30,Classic,DsqRyTUh1R37asYcVf1KdX4CNnz5DKEFmnXvgT4NfTPE,https://cdn.kolscan.io/profiles/DsqRyTUh1R37asYcVf1KdX4CNnz5DKEFmnXvgT4NfTPE.png,DsqRyT,620,692,"($75,935.9)",+426.14 Sol,https://t.me/mrclassiccalls,https://x.com/simplyclassic69
30,Absol,BXNiM7pqt9Ld3b2Hc8iT3mA5bSwoe9CRrtkSUs15SLWN,https://cdn.kolscan.io/profiles/BXNiM7pqt9Ld3b2Hc8iT3mA5bSwoe9CRrtkSUs15SLWN.png,BXNiM7,388,813,"($71,246.5)",+399.83 Sol,https://t.me/absolcalls,https://x.com/absolquant
30,Mezoteric,EdDCRfDDeiiDXdntrP59abH4DXHFNU48zpMPYisDMjA7,https://cdn.kolscan.io/profiles/EdDCRfDDeiiDXdntrP59abH4DXHFNU48zpMPYisDMjA7.png,EdDCRf,10,10,"($66,812.3)",+374.94 Sol,,https://x.com/mezoteric
30,xander,B3wagQZiZU2hKa5pUCj6rrdhWsX3Q6WfTTnki9PjwzMh,https://cdn.kolscan.io/profiles/B3wagQZiZU2hKa5pUCj6rrdhWsX3Q6WfTTnki9PjwzMh.png,B3wagQ,304,605,"($64,437.0)",+361.61 Sol,https://t.me/xanderstrenches,https://x.com/xandereef
30,Beaver,GM7Hrz2bDq33ezMtL6KGidSWZXMWgZ6qBuugkb5H8NvN,https://cdn.kolscan.io/profiles/GM7Hrz2bDq33ezMtL6KGidSWZXMWgZ6qBuugkb5H8NvN.png,GM7Hrz,56,68,"($62,200.8)",+349.06 Sol,,https://x.com/beaverd
30,LJC,6HJetMbdHBuk3mLUainxAPpBpWzDgYbHGTS2TqDAUSX2,https://cdn.kolscan.io/profiles/6HJetMbdHBuk3mLUainxAPpBpWzDgYbHGTS2TqDAUSX2.png,6HJetM,526,880,"($61,883.4)",+347.28 Sol,https://t.me/LJCcabals,https://x.com/OnlyLJC
30,dingaling,9X5n5i1mugTjgGPhqf1KJDt8r4kD8TF3s62ttbxKzFHa,https://cdn.kolscan.io/profiles/9X5n5i1mugTjgGPhqf1KJDt8r4kD8TF3s62ttbxKzFHa.png,9X5n5i,1,2,"($60,351.9)",+338.69 Sol,,https://x.com/dingalingts
30,Joji,525LueqAyZJueCoiisfWy6nyh4MTvmF4X9jSqi6efXJT,https://cdn.kolscan.io/profiles/525LueqAyZJueCoiisfWy6nyh4MTvmF4X9jSqi6efXJT.png,525Lue,75,195,"($54,818.2)",+307.63 Sol,https://t.me/jojiinnercircle,https://x.com/metaversejoji
30,Insentos,7SDs3PjT2mswKQ7Zo4FTucn9gJdtuW4jaacPA65BseHS,https://cdn.kolscan.io/profiles/7SDs3PjT2mswKQ7Zo4FTucn9gJdtuW4jaacPA65BseHS.png,7SDs3P,116,85,"($51,837.4)",+290.91 Sol,https://t.me/insentos,https://x.com/insentos
30,Saif,BuhkHhM3j4viF71pMTd23ywxPhF35LUnc2QCLAvUxCdW,https://cdn.kolscan.io/profiles/BuhkHhM3j4viF71pMTd23ywxPhF35LUnc2QCLAvUxCdW.png,BuhkHh,206,367,"($50,758.6)",+284.85 Sol,,https://x.com/degensaif
30,Mitch,4Be9CvxqHW6BYiRAxW9Q3xu1ycTMWaL5z8NX4HR3ha7t,https://cdn.kolscan.io/profiles/4Be9CvxqHW6BYiRAxW9Q3xu1ycTMWaL5z8NX4HR3ha7t.png,4Be9Cv,5,4,"($43,806.1)",+245.84 Sol,https://t.me/whimsicalclown,https://x.com/idrawline
30,The Doc,DYAn4XpAkN5mhiXkRB7dGq4Jadnx6XYgu8L5b3WGhbrt,https://cdn.kolscan.io/profiles/DYAn4XpAkN5mhiXkRB7dGq4Jadnx6XYgu8L5b3WGhbrt.png,DYAn4X,168,171,"($42,339.1)",+237.60 Sol,,https://x.com/KayTheDoc
30,Rev,EgzjRCbcdRiPc1bW52tcvGDnKDbQWCzQbUhDBszD2BZm,https://cdn.kolscan.io/profiles/EgzjRCbcdRiPc1bW52tcvGDnKDbQWCzQbUhDBszD2BZm.png,EgzjRC,65,92,"($31,446.4)",+176.47 Sol,,https://x.com/solrevv
30,Henn100x,FRbUNvGxYNC1eFngpn7AD3f14aKKTJVC6zSMtvj2dyCS,https://cdn.kolscan.io/profiles/FRbUNvGxYNC1eFngpn7AD3f14aKKTJVC6zSMtvj2dyCS.png,FRbUNv,953,1689,"($29,134.6)",+163.50 Sol,,https://x.com/henn100x
30,Leens,7iabBMwmSvS4CFPcjW2XYZY53bUCHzXjCFEFhxeYP4CY,https://cdn.kolscan.io/profiles/7iabBMwmSvS4CFPcjW2XYZY53bUCHzXjCFEFhxeYP4CY.png,7iabBM,609,945,"($27,045.7)",+151.78 Sol,https://t.me/leenscooks,https://x.com/leensx100
30,MoneyMaykah,3i8akM4xfSX9WKFB5bQ61fmiYkeKQEFqvdMEyu6pSEk9,https://cdn.kolscan.io/profiles/3i8akM4xfSX9WKFB5bQ61fmiYkeKQEFqvdMEyu6pSEk9.png,3i8akM,364,537,"($25,999.2)",+145.90 Sol,,https://x.com/moneymaykah_
30,Idontpaytaxes,2T5NgDDidkvhJQg8AHDi74uCFwgp25pYFMRZXBaCUNBH,https://cdn.kolscan.io/profiles/2T5NgDDidkvhJQg8AHDi74uCFwgp25pYFMRZXBaCUNBH.png,2T5NgD,192,193,"($20,445.9)",+114.74 Sol,,https://x.com/untaxxable
30,404Flipped,AbcX4XBm7DJ3i9p29i6sU8WLmiW4FWY5tiwB9D6UBbcE,https://cdn.kolscan.io/profiles/AbcX4XBm7DJ3i9p29i6sU8WLmiW4FWY5tiwB9D6UBbcE.png,AbcX4X,3,1,"($19,566.5)",+109.81 Sol,,https://x.com/404flipped
30,dust,FzVQSzj8JJr6WMGqbUHzx2XH1KkrfxRrRPv6WcbbZmND,https://cdn.kolscan.io/profiles/FzVQSzj8JJr6WMGqbUHzx2XH1KkrfxRrRPv6WcbbZmND.png,FzVQSz,522,988,"($18,801.5)",+105.51 Sol,https://t.me/dustsdungeon,https://x.com/dustxbt
30,Groovy,34ZEH778zL8ctkLwxxERLX5ZnUu6MuFyX9CWrs8kucMw,https://cdn.kolscan.io/profiles/34ZEH778zL8ctkLwxxERLX5ZnUu6MuFyX9CWrs8kucMw.png,34ZEH7,460,322,"($17,761.9)",+99.68 Sol,,https://x.com/0xGroovy
30,Roxo,AE3tJDEyUdwBM8ZoUb3iCo563gMbq26JtckfvjcVZbSa,https://cdn.kolscan.io/profiles/AE3tJDEyUdwBM8ZoUb3iCo563gMbq26JtckfvjcVZbSa.png,AE3tJD,54,97,"($17,480.7)",+98.10 Sol,,https://x.com/ignRoxo
30,Insyder,G3g1CKqKWSVEVURZDNMazDBv7YAhMNTjhJBVRTiKZygk,https://cdn.kolscan.io/profiles/G3g1CKqKWSVEVURZDNMazDBv7YAhMNTjhJBVRTiKZygk.png,G3g1CK,393,562,"($17,400.8)",+97.65 Sol,,https://x.com/insydercrypto
30,goob,9BkauJdFYUyBkNBZwV4mNNyfeVKhHvjULb7cL4gFQaLt,https://cdn.kolscan.io/profiles/9BkauJdFYUyBkNBZwV4mNNyfeVKhHvjULb7cL4gFQaLt.png,9BkauJ,173,143,"($17,162.5)",+96.31 Sol,https://t.me/goobscall,https://x.com/ifullclipp
30,Lynk,DrHszsqMAMuBrgRJ3XG7ZutDfEETHFW6W7vxA1vSQ2Ub,https://cdn.kolscan.io/profiles/DrHszsqMAMuBrgRJ3XG7ZutDfEETHFW6W7vxA1vSQ2Ub.png,DrHszs,110,156,"($14,650.8)",+82.22 Sol,https://t.me/lynkscabal,https://x.com/lynk0x
30,Ethan Prosper,sAdNbe1cKNMDqDsa4npB3TfL62T14uAo2MsUQfLvzLT,https://cdn.kolscan.io/profiles/sAdNbe1cKNMDqDsa4npB3TfL62T14uAo2MsUQfLvzLT.png,sAdNbe,267,412,"($13,874.5)",+77.86 Sol,,https://x.com/pr6spr
30,YOUNIZ,EKDDjxzJ39Bjkr47NiARGJDKFVxiiV9WNJ5XbtEhPEXP,https://cdn.kolscan.io/profiles/EKDDjxzJ39Bjkr47NiARGJDKFVxiiV9WNJ5XbtEhPEXP.png,EKDDjx,262,434,"($11,610.8)",+65.16 Sol,,https://x.com/YOUNIZ_XLZ
30,Carti The Menace,3mPypxb7ViYEdLv4siFmESvY5w5ZKknwgmB4TPcZ77qe,https://cdn.kolscan.io/profiles/3mPypxb7ViYEdLv4siFmESvY5w5ZKknwgmB4TPcZ77qe.png,3mPypx,83,54,"($11,065.6)",+62.10 Sol,,https://x.com/CartiTheMenace
30,Loopierr,9yYya3F5EJoLnBNKW6z4bZvyQytMXzDcpU5D6yYr4jqL,https://cdn.kolscan.io/profiles/9yYya3F5EJoLnBNKW6z4bZvyQytMXzDcpU5D6yYr4jqL.png,9yYya3,353,480,"($10,739.0)",+60.27 Sol,https://t.me/loopierrsjourney,https://x.com/Loopierr
30,Robo,Gv7CnRo2L2SJ583XEfoKHKbmWK3wNoBDxVoJqMKJR4Nu,https://cdn.kolscan.io/profiles/Gv7CnRo2L2SJ583XEfoKHKbmWK3wNoBDxVoJqMKJR4Nu.png,Gv7CnR,102,70,"($10,573.0)",+59.33 Sol,https://t.me/robogems,https://x.com/roboPBOC
30,Jazz,Ds8mcuP5r2phg596mLui3ti3PJtVvFRw19Eo9UFdJ5Bc,https://cdn.kolscan.io/profiles/Ds8mcuP5r2phg596mLui3ti3PJtVvFRw19Eo9UFdJ5Bc.png,Ds8mcu,59,130,"($10,324.8)",+57.94 Sol,,https://x.com/youngjazzeth
30,Key,4Bdn33fA7LLZQuuXuFLSxtPWGAUnMBcreQHfh9MXuixe,https://cdn.kolscan.io/profiles/4Bdn33fA7LLZQuuXuFLSxtPWGAUnMBcreQHfh9MXuixe.png,4Bdn33,145,401,"($9,707.8)",+54.48 Sol,,https://x.com/w3b3k3y
